node_id,avg_gpu_usage_pct,avg_cpu_usage_pct,total_hours_observed,num_instances,failure_rate,is_underutilized,estimated_idle_hours,estimated_savings_usd
797,6.864318771148766,265.04745620571146,2714.408888888889,2035,0.2402948402948403,True,2528.0832100031585,6320.21
368,4.585166841430934,229.56900459019388,2642.5230555555554,3647,0.3238278036742528,True,2521.3589646350547,6303.4
751,6.127051225880658,253.7255236720625,2681.9083333333333,2142,0.23669467787114845,True,2517.586435918838,6293.97
1341,6.226903449614554,240.16065411259535,2674.689722222222,2631,0.233751425313569,True,2508.1393756426805,6270.35
1344,5.1201324274279445,241.5802077165463,2626.6944444444443,3603,0.2803219539272828,True,2492.204210424996,6230.51
380,6.165127447793673,241.67503502408925,2640.4455555555555,2159,0.29133858267716534,True,2477.658721865952,6194.15
996,6.441524107854424,275.8637007778281,2637.8794444444447,1882,0.23432518597236981,True,2467.9598040944193,6169.9
376,6.479952307869455,257.3900275357515,2636.0205555555553,2319,0.2436394997843898,True,2465.20768072992,6163.02
1213,5.560259603455228,231.75065908728573,2596.19,2619,0.22107674684994272,True,2451.835096201056,6129.59
1037,5.810412150568198,252.17013898596792,2587.7413888888887,1998,0.23723723723723725,True,2437.3829488036063,6093.46
159,5.127283278896922,232.6571792114255,2555.6294444444447,2701,0.24139207700851537,True,2424.5950832688786,6061.49
915,5.920995947981806,259.096999203261,2576.8444444444444,2579,0.23497479643272587,True,2424.2695893030946,6060.67
366,5.304315136456678,251.24062942923425,2556.594722222222,2163,0.2598243180767453,True,2420.984881393536,6052.46
1021,6.713055935959703,248.8730631881899,2583.583888888889,1677,0.24448419797257007,True,2410.146457275335,6025.37
134,5.733876384610547,241.68136746972004,2541.7138888888885,2007,0.255107125062282,True,2395.9751564495223,5989.94
1120,6.037057535407969,258.52524726500315,2541.5180555555553,2529,0.2277580071174377,True,2388.0851482688845,5970.21
1494,5.64818713186096,229.9151738296757,2518.825,2442,0.3628173628173628,True,2376.557050475903,5941.39
1394,5.470091537510281,231.62433606935855,2512.5505555555555,2037,0.265586647029946,True,2375.1117402404434,5937.78
896,5.6568257341094625,240.48673349075904,2509.037222222222,2236,0.2844364937388193,True,2367.10535895717,5917.76
1432,6.699935945599799,260.6527922530168,2534.346388888889,2088,0.21216475095785442,True,2364.546804193712,5911.37
1014,6.384756146133433,275.43784948724203,2524.637777777778,2171,0.2473514509442653,True,2363.4458120935046,5908.61
984,5.4810626207728905,250.37508272851971,2497.061388888889,1959,0.3180193976518632,True,2360.1958904847475,5900.49
588,7.217672686605257,259.97751161242877,2543.5330555555556,1675,0.22268656716417912,True,2359.949164929946,5899.87
1696,5.2439753291099445,248.81917405920646,2480.9108333333334,2572,0.2286158631415241,True,2350.8124812961173,5877.03
951,7.805283958241858,270.18202644564826,2548.452222222222,1842,0.249185667752443,True,2349.538289737653,5873.85
739,6.71034863713876,252.7898093325547,2518.139722222222,1979,0.23395654370894392,True,2349.1637676908335,5872.91
133,5.372379309239125,238.60169329712377,2481.7149999999997,2042,0.24583741429970618,True,2348.387856825716,5870.97
860,6.16169174889655,264.56369672699196,2501.525277777778,2352,0.2227891156462585,True,2347.389001140383,5868.47
1193,5.56656725958322,213.3207557885114,2472.4977777777776,2396,0.3693656093489149,True,2334.8645259860773,5837.16
1524,7.015485310679096,253.49179859414465,2497.2488888888893,1959,0.23124042879019907,True,2322.0547599177926,5805.14
1530,5.481018253330976,225.39922191907203,2452.394722222222,2393,0.32971165900543253,True,2317.9785198534964,5794.95
792,6.056187665461205,243.33932406336498,2462.221666666667,2320,0.21637931034482757,True,2313.1049017936866,5782.76
425,6.677703311950938,259.53421734267215,2469.2619444444445,2121,0.21404997642621404,True,2304.3719577995334,5760.93
1156,5.396834045040878,197.1683895778596,2432.228888888889,1918,0.30761209593326383,True,2300.965532160014,5752.41
932,5.885041249397645,264.6809024268905,2420.913611111111,2067,0.2409288824383164,True,2278.44184648494,5696.1
1553,7.267899158880327,245.5599803361372,2451.7330555555554,1954,0.2661207778915046,True,2273.543569432842,5683.86
249,6.444876113893924,276.8938809666041,2426.2194444444444,1892,0.25317124735729385,True,2269.8526069987943,5674.63
1166,5.986111661428529,248.52281406331852,2411.92,1585,0.2334384858044164,True,2267.539775615673,5668.85
397,5.680368575251935,247.94926428957135,2395.4644444444443,2791,0.25582228591902545,True,2259.3932349108886,5648.48
1587,6.2399742233937205,260.362277914926,2406.1094444444443,2161,0.23044886626561778,True,2255.968835324469,5639.92
393,6.429435585968479,258.9649184637263,2407.5505555555555,1990,0.2592964824120603,True,2252.758643386485,5631.9
1273,8.068653103040162,266.7338813416614,2421.451111111111,1529,0.2262916939175932,True,2226.0726208958436,5565.18
626,7.9099511329742,264.3496805502031,2416.221388888889,1776,0.23873873873873874,True,2225.0994577633073,5562.75
